site_id,date,outdoor_temp,humidity,wind_speed,cloud_cover,possibility_of_rain,season
S2,2023-12-01,20.66,57.59,12.37,25.91,True,Summer
S2,2023-12-02,26.88,60.8,4.72,88.26,True,Summer
S2,2023-12-03,6.64,42.97,1.46,66.96,False,Summer
S2,2023-12-04,35.98,41.89,10.67,77.97,True,Summer
S2,2023-12-05,8.53,20.37,3.86,5.39,False,Summer
S2,2023-12-06,28.16,59.82,11.55,17.45,False,Summer
S2,2023-12-07,24.59,25.37,3.07,1.78,False,Summer
S2,2023-12-08,36.92,19.25,18.03,32.73,False,Summer
S2,2023-12-09,13.68,25.56,17.99,10.69,False,Summer
S2,2023-12-10,8.87,80.07,16.18,52.03,False,Summer
S2,2023-12-11,9.55,71.71,13.16,21.28,False,Summer
S2,2023-12-12,33.65,85.36,11.0,59.59,False,Summer
S2,2023-12-13,18.06,45.44,19.2,73.26,False,Summer
S2,2023-12-14,20.32,42.19,3.74,26.4,True,Summer
S2,2023-12-15,18.43,53.55,11.35,73.61,False,Summer
S2,2023-12-16,26.58,55.87,14.03,52.44,False,Summer
S2,2023-12-17,37.09,76.46,11.56,76.56,False,Summer
S2,2023-12-18,43.11,30.79,10.53,14.05,False,Summer
S2,2023-12-19,44.35,67.94,3.02,59.48,False,Summer
S2,2023-12-20,42.61,64.74,10.84,80.53,False,Summer
S2,2023-12-21,34.47,44.29,4.15,72.43,True,Summer
S2,2023-12-22,22.14,15.39,15.07,90.47,False,Summer
S2,2023-12-23,34.62,23.06,13.94,66.89,True,Summer
S2,2023-12-24,19.91,86.44,14.34,84.93,True,Summer
S2,2023-12-25,19.68,61.45,8.08,15.57,False,Summer
S2,2023-12-26,10.3,51.63,18.19,41.72,False,Summer
S2,2023-12-27,23.6,73.33,4.51,25.57,False,Summer
S2,2023-12-28,13.1,11.91,1.95,84.65,False,Summer
S2,2023-12-29,29.79,14.5,17.77,70.3,False,Summer
S2,2023-12-30,15.48,45.42,11.31,56.75,True,Summer
S2,2023-12-31,17.16,84.02,1.01,10.37,False,Summer
S2,2024-01-01,10.24,39.82,10.99,11.25,True,Summer
S2,2024-01-02,19.99,71.26,9.18,79.13,False,Summer
S2,2024-01-03,41.84,82.52,9.64,43.0,False,Summer
S2,2024-01-04,12.82,53.42,10.62,90.67,False,Summer
S2,2024-01-05,26.23,34.71,13.38,32.89,False,Summer
S2,2024-01-06,28.32,34.89,5.75,60.38,True,Summer
S2,2024-01-07,30.34,59.06,15.57,70.45,False,Summer
S2,2024-01-08,29.67,16.4,15.86,17.96,True,Summer
S2,2024-01-09,23.01,15.32,17.13,71.68,True,Summer
S2,2024-01-10,43.55,50.12,17.76,53.94,False,Summer
S2,2024-01-11,12.48,43.48,13.09,74.13,False,Summer
S2,2024-01-12,20.58,47.85,3.32,12.8,False,Summer
S2,2024-01-13,22.64,48.41,17.44,52.09,False,Summer
S2,2024-01-14,34.45,89.66,3.45,96.64,False,Summer
S2,2024-01-15,26.51,37.09,15.22,6.75,False,Summer
S2,2024-01-16,43.58,72.63,16.78,46.78,False,Summer
S2,2024-01-17,9.67,17.36,16.12,58.23,False,Summer
S2,2024-01-18,28.29,26.66,9.72,64.08,False,Summer
S2,2024-01-19,17.57,46.65,13.62,60.06,False,Summer
S2,2024-01-20,31.19,70.93,19.51,2.82,False,Summer
S2,2024-01-21,17.45,51.24,13.88,5.9,False,Summer
S2,2024-01-22,42.68,14.45,8.17,76.48,False,Summer
S2,2024-01-23,39.04,23.03,16.48,70.29,False,Summer
S2,2024-01-24,13.05,46.88,2.04,13.17,True,Summer
S2,2024-01-25,16.26,15.6,17.42,47.5,False,Summer
S2,2024-01-26,21.49,80.74,15.55,62.42,True,Summer
S2,2024-01-27,40.0,50.06,0.98,79.66,True,Summer
S2,2024-01-28,32.52,28.6,13.84,39.45,False,Summer
S2,2024-01-29,22.7,70.77,4.7,10.56,False,Summer
S2,2024-01-30,31.06,47.48,8.58,40.03,False,Summer
S2,2024-01-31,19.61,66.54,2.57,91.32,False,Summer
S2,2024-02-01,11.99,22.57,13.36,29.07,False,Summer
S2,2024-02-02,20.88,44.5,15.63,94.02,True,Summer
S2,2024-02-03,9.99,55.11,10.61,78.23,False,Summer
S2,2024-02-04,31.27,61.55,18.11,86.57,False,Summer
S2,2024-02-05,36.83,18.89,0.37,35.36,True,Summer
S2,2024-02-06,7.89,72.1,19.84,26.9,True,Summer
S2,2024-02-07,34.65,57.08,2.06,73.39,False,Summer
S2,2024-02-08,20.55,22.22,18.1,69.97,True,Summer
S2,2024-02-09,30.89,74.46,16.04,84.08,True,Summer
S2,2024-02-10,10.34,20.24,13.61,59.39,False,Summer
S2,2024-02-11,7.58,62.38,11.41,73.47,False,Summer
S2,2024-02-12,15.61,18.11,14.38,99.34,False,Summer
S2,2024-02-13,34.18,17.75,17.18,18.49,True,Summer
S2,2024-02-14,17.31,53.62,8.82,94.03,False,Summer
S2,2024-02-15,40.63,66.92,7.06,14.77,False,Summer
S2,2024-02-16,5.31,39.3,16.5,60.37,True,Summer
S2,2024-02-17,18.35,75.82,13.41,54.99,False,Summer
S2,2024-02-18,30.41,68.82,16.48,29.82,True,Summer
S2,2024-02-19,21.36,13.36,3.23,88.57,False,Summer
S2,2024-02-20,35.89,38.04,5.68,12.41,True,Summer
S2,2024-02-21,31.28,52.96,14.55,61.57,True,Summer
S2,2024-02-22,30.49,76.47,7.53,98.15,True,Summer
S2,2024-02-23,5.49,61.18,19.15,28.34,False,Summer
S2,2024-02-24,14.82,53.67,6.94,98.45,False,Summer
S2,2024-02-25,32.5,41.82,1.58,99.03,False,Summer
S2,2024-02-26,44.05,10.75,14.24,76.02,False,Summer
S2,2024-02-27,30.72,12.03,6.84,66.44,True,Summer
S2,2024-02-28,38.62,17.11,3.2,26.24,True,Summer
S2,2024-02-29,26.23,38.15,17.61,5.03,True,Summer
S2,2024-03-01,22.21,18.64,3.9,93.65,False,Autumn
S2,2024-03-02,39.33,82.38,13.87,29.92,False,Autumn
S2,2024-03-03,22.64,89.43,3.12,9.49,False,Autumn
S2,2024-03-04,35.78,55.22,9.09,94.26,False,Autumn
S2,2024-03-05,42.61,18.81,3.13,1.04,True,Autumn
S2,2024-03-06,29.91,18.47,19.1,56.04,False,Autumn
S2,2024-03-07,39.71,56.19,6.18,8.33,False,Autumn
S2,2024-03-08,10.46,75.52,11.22,81.51,False,Autumn
S2,2024-03-09,30.3,21.57,14.04,36.69,False,Autumn
S2,2024-03-10,7.29,11.29,15.64,25.58,True,Autumn
S2,2024-03-11,19.58,50.77,15.68,72.39,True,Autumn
S2,2024-03-12,14.86,57.81,2.8,35.03,False,Autumn
S2,2024-03-13,39.03,14.0,16.37,36.54,False,Autumn
S2,2024-03-14,7.8,11.17,12.82,23.98,False,Autumn
S2,2024-03-15,33.81,66.53,17.15,7.96,False,Autumn
S2,2024-03-16,16.92,45.58,16.1,33.18,True,Autumn
S2,2024-03-17,40.21,43.34,14.26,8.38,False,Autumn
S2,2024-03-18,44.68,48.7,13.42,22.93,False,Autumn
S2,2024-03-19,13.28,13.41,15.98,60.64,False,Autumn
S2,2024-03-20,44.45,31.75,8.42,15.51,True,Autumn
S2,2024-03-21,29.17,53.7,16.93,60.76,True,Autumn
S2,2024-03-22,36.32,21.29,18.59,23.25,False,Autumn
S2,2024-03-23,14.43,30.54,18.0,4.34,False,Autumn
S2,2024-03-24,11.5,39.19,19.34,31.39,False,Autumn
S2,2024-03-25,34.4,45.46,2.63,96.02,False,Autumn
S2,2024-03-26,10.81,46.77,8.28,38.04,False,Autumn
S2,2024-03-27,16.97,79.93,16.62,68.14,True,Autumn
S2,2024-03-28,39.59,33.41,6.23,14.39,True,Autumn
S2,2024-03-29,23.79,88.92,2.33,87.85,False,Autumn
S2,2024-03-30,37.23,22.78,1.87,36.78,False,Autumn
S2,2024-03-31,34.18,30.22,6.15,98.78,False,Autumn
S2,2024-04-01,22.88,12.6,6.81,75.35,True,Autumn
S2,2024-04-02,13.73,77.38,14.71,22.73,True,Autumn
S2,2024-04-03,28.17,88.37,17.55,38.11,False,Autumn
S2,2024-04-04,22.38,62.74,9.72,28.44,True,Autumn
S2,2024-04-05,7.32,16.51,19.04,28.79,True,Autumn
S2,2024-04-06,15.41,71.79,11.07,78.21,False,Autumn
S2,2024-04-07,33.92,10.69,5.61,86.93,True,Autumn
S2,2024-04-08,12.3,18.62,1.78,60.45,True,Autumn
S2,2024-04-09,23.16,32.58,6.97,14.01,False,Autumn
S2,2024-04-10,39.11,45.7,1.21,46.14,False,Autumn
S2,2024-04-11,21.73,65.12,7.2,13.91,False,Autumn
S2,2024-04-12,22.68,61.4,18.81,32.46,True,Autumn
S2,2024-04-13,43.11,88.14,6.21,56.42,True,Autumn
S2,2024-04-14,42.07,53.06,9.52,62.88,False,Autumn
S2,2024-04-15,13.56,17.53,11.98,33.62,False,Autumn
S2,2024-04-16,29.1,63.76,2.31,34.41,False,Autumn
S2,2024-04-17,37.96,30.18,13.46,14.05,False,Autumn
S2,2024-04-18,19.79,60.8,15.03,40.98,False,Autumn
S2,2024-04-19,25.66,18.25,4.41,3.63,True,Autumn
S2,2024-04-20,15.2,74.73,18.5,33.38,False,Autumn
S2,2024-04-21,31.87,35.85,6.11,26.8,False,Autumn
S2,2024-04-22,7.06,14.94,18.21,71.47,False,Autumn
S2,2024-04-23,28.48,18.17,3.51,77.92,False,Autumn
S2,2024-04-24,40.65,20.89,15.05,16.29,True,Autumn
S2,2024-04-25,36.37,76.74,7.01,68.59,True,Autumn
S2,2024-04-26,25.23,42.49,14.93,85.0,False,Autumn
S2,2024-04-27,25.24,17.15,8.04,38.44,False,Autumn
S2,2024-04-28,27.74,49.11,9.51,21.93,False,Autumn
S2,2024-04-29,33.36,82.13,11.09,49.63,False,Autumn
S2,2024-04-30,43.5,67.72,11.77,12.49,False,Autumn
S2,2024-05-01,31.0,12.45,4.61,43.82,False,Autumn
S2,2024-05-02,18.62,46.17,6.15,62.52,False,Autumn
S2,2024-05-03,14.12,20.22,10.5,11.15,False,Autumn
S2,2024-05-04,17.94,41.44,10.55,78.75,True,Autumn
S2,2024-05-05,33.52,43.57,9.08,83.21,False,Autumn
S2,2024-05-06,43.23,64.77,18.81,52.85,False,Autumn
S2,2024-05-07,38.09,33.98,18.92,91.65,False,Autumn
S2,2024-05-08,30.37,70.94,6.3,10.08,False,Autumn
S2,2024-05-09,23.84,15.62,6.2,82.81,True,Autumn
S2,2024-05-10,23.46,77.03,13.68,13.27,False,Autumn
S2,2024-05-11,16.74,13.43,2.09,55.09,True,Autumn
S2,2024-05-12,16.38,12.42,7.72,64.17,False,Autumn
S2,2024-05-13,15.16,74.05,14.8,32.67,False,Autumn
S2,2024-05-14,35.95,66.11,0.12,52.94,True,Autumn
S2,2024-05-15,19.7,25.54,18.37,8.25,False,Autumn
S2,2024-05-16,22.23,47.3,9.45,22.76,False,Autumn
S2,2024-05-17,36.24,40.73,3.49,4.72,False,Autumn
S2,2024-05-18,14.21,47.24,2.25,38.95,False,Autumn
S2,2024-05-19,8.35,73.4,0.85,92.47,False,Autumn
S2,2024-05-20,30.62,48.1,16.13,34.44,False,Autumn
S2,2024-05-21,21.48,50.56,14.87,73.3,True,Autumn
S2,2024-05-22,19.0,29.36,18.42,0.39,False,Autumn
S2,2024-05-23,15.22,72.97,7.25,90.93,True,Autumn
S2,2024-05-24,16.07,37.08,7.67,28.76,True,Autumn
S2,2024-05-25,38.65,72.36,13.35,46.56,False,Autumn
S2,2024-05-26,38.43,82.25,17.47,65.53,True,Autumn
S2,2024-05-27,44.46,58.37,2.47,54.72,True,Autumn
S2,2024-05-28,19.3,14.28,12.04,98.21,False,Autumn
S2,2024-05-29,15.44,45.31,1.19,28.69,True,Autumn
S2,2024-05-30,19.08,30.48,1.19,47.72,False,Autumn
S2,2024-05-31,19.46,64.8,3.61,32.24,False,Autumn
S2,2024-06-01,5.83,37.28,10.42,62.04,False,Winter
S2,2024-06-02,24.06,79.5,18.33,95.57,False,Winter
S2,2024-06-03,8.64,76.01,8.37,80.14,False,Winter
S2,2024-06-04,13.87,52.14,14.58,19.1,True,Winter
S2,2024-06-05,34.94,71.28,12.23,7.69,False,Winter
S2,2024-06-06,13.53,46.43,11.73,13.53,True,Winter
S2,2024-06-07,29.18,19.18,4.82,58.46,False,Winter
S2,2024-06-08,6.48,80.22,13.28,56.63,False,Winter
S2,2024-06-09,25.32,61.47,9.21,21.2,False,Winter
S2,2024-06-10,38.87,10.19,13.62,8.25,False,Winter
S2,2024-06-11,10.38,84.75,16.94,95.9,True,Winter
S2,2024-06-12,24.16,49.33,19.89,71.39,False,Winter
S2,2024-06-13,13.57,83.05,7.91,59.01,True,Winter
S2,2024-06-14,36.4,50.66,14.01,95.39,False,Winter
S2,2024-06-15,7.14,16.62,13.99,88.51,False,Winter
S2,2024-06-16,35.13,46.47,16.07,84.87,False,Winter
S2,2024-06-17,5.4,53.09,13.35,46.67,True,Winter
S2,2024-06-18,8.73,25.81,15.95,7.52,False,Winter
S2,2024-06-19,17.6,11.83,17.99,15.57,False,Winter
S2,2024-06-20,9.06,60.95,7.0,93.38,False,Winter
S2,2024-06-21,28.15,38.2,18.1,40.33,False,Winter
S2,2024-06-22,39.74,64.31,0.1,91.96,False,Winter
S2,2024-06-23,20.28,66.77,3.15,33.84,False,Winter
S2,2024-06-24,14.42,34.36,12.02,40.99,False,Winter
S2,2024-06-25,5.79,79.03,17.95,77.33,False,Winter
S2,2024-06-26,20.98,41.86,13.84,14.46,False,Winter
S2,2024-06-27,27.59,16.73,1.96,74.33,False,Winter
S2,2024-06-28,14.59,25.19,18.01,85.79,False,Winter
S2,2024-06-29,32.45,77.69,0.0,75.74,True,Winter
S2,2024-06-30,21.43,32.7,2.8,2.06,False,Winter
S2,2024-07-01,41.45,88.81,7.13,49.51,False,Winter
S2,2024-07-02,15.88,28.28,1.7,78.56,False,Winter
S2,2024-07-03,13.54,68.55,3.91,17.02,False,Winter
S2,2024-07-04,19.22,47.69,5.86,43.17,True,Winter
S2,2024-07-05,14.55,33.28,8.43,29.45,False,Winter
S2,2024-07-06,11.3,30.67,7.54,81.41,True,Winter
S2,2024-07-07,6.18,36.26,18.13,67.63,False,Winter
S2,2024-07-08,6.1,54.98,3.75,1.96,True,Winter
S2,2024-07-09,24.35,31.06,4.44,40.98,False,Winter
S2,2024-07-10,37.15,71.12,3.34,80.16,False,Winter
S2,2024-07-11,39.99,57.77,2.01,30.79,True,Winter
S2,2024-07-12,28.73,53.4,5.12,59.13,True,Winter
S2,2024-07-13,6.51,89.71,0.95,89.21,False,Winter
S2,2024-07-14,6.59,82.87,17.53,81.49,False,Winter
S2,2024-07-15,21.6,22.88,16.09,97.9,True,Winter
S2,2024-07-16,18.5,17.65,13.11,79.96,True,Winter
S2,2024-07-17,30.66,66.66,11.59,88.38,False,Winter
S2,2024-07-18,24.02,16.66,2.07,91.65,False,Winter
S2,2024-07-19,43.8,11.17,0.2,69.5,False,Winter
S2,2024-07-20,34.97,89.35,1.08,58.27,True,Winter
S2,2024-07-21,36.41,19.44,15.39,75.94,False,Winter
S2,2024-07-22,40.82,22.18,12.21,90.28,True,Winter
S2,2024-07-23,24.38,52.89,0.52,24.76,False,Winter
S2,2024-07-24,44.68,52.33,2.44,26.59,False,Winter
S2,2024-07-25,9.57,70.16,5.88,54.98,False,Winter
S2,2024-07-26,8.12,85.51,8.94,5.83,True,Winter
S2,2024-07-27,28.27,12.68,6.59,99.82,False,Winter
S2,2024-07-28,12.11,72.9,18.91,13.88,False,Winter
S2,2024-07-29,27.19,64.53,4.69,31.43,False,Winter
S2,2024-07-30,29.76,17.6,0.97,2.12,False,Winter
S2,2024-07-31,35.13,38.24,15.74,81.26,False,Winter
S2,2024-08-01,44.87,51.61,14.17,79.22,True,Winter
S2,2024-08-02,44.83,48.69,0.42,91.09,False,Winter
S2,2024-08-03,25.75,10.27,8.11,93.05,False,Winter
S2,2024-08-04,11.29,16.49,17.51,8.83,False,Winter
S2,2024-08-05,10.79,47.97,14.71,92.65,True,Winter
S2,2024-08-06,20.39,82.99,7.23,80.02,False,Winter
S2,2024-08-07,16.02,40.63,9.51,84.24,True,Winter
S2,2024-08-08,33.8,58.7,11.44,99.46,True,Winter
S2,2024-08-09,40.5,37.83,10.97,4.48,False,Winter
S2,2024-08-10,21.61,38.63,12.24,23.27,True,Winter
S2,2024-08-11,13.48,59.87,2.65,20.25,False,Winter
S2,2024-08-12,42.46,59.45,10.31,23.69,True,Winter
S2,2024-08-13,8.88,77.28,8.81,79.25,True,Winter
S2,2024-08-14,26.62,60.05,5.04,87.71,False,Winter
S2,2024-08-15,36.57,79.77,8.4,23.21,False,Winter
S2,2024-08-16,44.71,20.34,0.6,31.83,False,Winter
S2,2024-08-17,8.7,14.44,6.1,6.18,True,Winter
S2,2024-08-18,12.82,26.87,7.29,44.6,True,Winter
S2,2024-08-19,10.78,75.76,10.7,25.43,False,Winter
S2,2024-08-20,11.79,86.79,0.76,43.1,False,Winter
S2,2024-08-21,33.84,77.75,9.92,33.37,False,Winter
S2,2024-08-22,9.7,68.38,4.04,57.79,False,Winter
S2,2024-08-23,38.81,37.36,8.38,74.13,False,Winter
S2,2024-08-24,21.96,67.86,19.35,33.58,True,Winter
S2,2024-08-25,17.67,63.25,8.28,91.67,False,Winter
S2,2024-08-26,24.95,45.57,12.43,61.03,False,Winter
S2,2024-08-27,17.93,46.33,17.34,77.56,False,Winter
S2,2024-08-28,44.04,47.43,6.58,90.67,False,Winter
S2,2024-08-29,20.5,51.74,12.37,8.12,False,Winter
S2,2024-08-30,13.22,71.68,13.5,92.22,False,Winter
S2,2024-08-31,14.65,13.81,19.85,61.96,False,Winter
S2,2024-09-01,22.14,12.93,15.99,8.25,False,Spring
S2,2024-09-02,8.42,34.69,0.86,0.09,False,Spring
S2,2024-09-03,43.59,56.02,11.28,5.78,True,Spring
S2,2024-09-04,5.2,66.69,15.12,66.57,True,Spring
S2,2024-09-05,30.77,23.11,1.53,67.4,True,Spring
S2,2024-09-06,27.04,69.42,3.16,78.75,False,Spring
S2,2024-09-07,16.83,34.67,2.4,6.19,True,Spring
S2,2024-09-08,38.17,10.87,10.31,3.2,True,Spring
S2,2024-09-09,30.13,29.4,11.99,7.89,False,Spring
S2,2024-09-10,30.03,15.73,3.49,85.06,False,Spring
S2,2024-09-11,9.53,16.19,12.95,45.76,True,Spring
S2,2024-09-12,16.6,16.48,16.34,78.78,False,Spring
S2,2024-09-13,13.02,20.43,19.74,71.46,False,Spring
S2,2024-09-14,21.74,75.54,2.32,4.59,False,Spring
S2,2024-09-15,5.23,50.19,5.26,25.06,True,Spring
S2,2024-09-16,25.85,41.69,13.28,86.08,True,Spring
S2,2024-09-17,43.73,75.79,11.78,96.11,False,Spring
S2,2024-09-18,22.41,62.09,8.32,73.44,False,Spring
S2,2024-09-19,16.44,63.51,6.58,80.67,False,Spring
S2,2024-09-20,27.49,27.15,18.81,22.78,False,Spring
S2,2024-09-21,21.2,11.49,8.99,91.38,True,Spring
S2,2024-09-22,5.04,30.9,0.55,60.42,False,Spring
S2,2024-09-23,20.29,17.56,0.95,50.06,False,Spring
S3,2023-09-25,15.58,56.19,0.99,70.33,False,Spring
S3,2023-09-26,31.56,38.53,18.62,33.31,False,Spring
S3,2023-09-27,36.39,74.68,13.23,57.09,False,Spring
S3,2023-09-28,34.76,75.63,17.54,86.62,False,Spring
S3,2023-09-29,13.77,42.15,6.85,51.99,True,Spring
S3,2023-09-30,30.51,13.27,8.81,64.35,False,Spring
S3,2023-10-01,15.46,23.59,13.76,67.88,False,Spring
S3,2023-10-02,42.54,27.61,17.8,48.13,False,Spring
S3,2023-10-03,16.97,31.49,17.92,54.99,False,Spring
S3,2023-10-04,31.55,16.3,10.96,94.36,False,Spring
S3,2023-10-05,42.36,66.98,18.47,55.42,False,Spring
S3,2023-10-06,33.75,58.24,16.32,61.58,True,Spring
S3,2023-10-07,26.84,46.36,15.25,87.92,True,Spring
S3,2023-10-08,11.42,21.17,2.28,86.62,False,Spring
S3,2023-10-09,6.01,67.65,15.99,88.21,True,Spring
S3,2023-10-10,38.66,63.49,15.12,46.29,True,Spring
S3,2023-10-11,13.11,39.39,6.93,95.15,False,Spring
S3,2023-10-12,30.46,48.21,18.95,24.06,True,Spring
S3,2023-10-13,16.49,31.65,2.36,88.92,False,Spring
S3,2023-10-14,8.17,56.17,16.84,49.39,False,Spring
S3,2023-10-15,10.96,56.58,16.47,20.23,True,Spring
S3,2023-10-16,21.53,32.11,19.53,13.88,False,Spring
S3,2023-10-17,19.88,33.33,15.77,41.77,False,Spring
S3,2023-10-18,14.53,38.33,1.41,48.65,True,Spring
S3,2023-10-19,44.5,67.93,1.52,48.23,False,Spring
S3,2023-10-20,31.01,78.86,12.38,43.92,False,Spring
S3,2023-10-21,31.52,60.45,0.88,36.17,False,Spring
S3,2023-10-22,17.0,12.1,5.68,39.99,False,Spring
S3,2023-10-23,38.36,12.27,0.1,71.61,False,Spring
S3,2023-10-24,9.45,33.6,3.7,66.35,True,Spring
S3,2023-10-25,43.82,25.13,9.15,87.82,True,Spring
S3,2023-10-26,14.94,66.05,0.54,18.11,False,Spring
S3,2023-10-27,30.84,22.33,4.73,92.37,False,Spring
S3,2023-10-28,24.87,35.24,0.96,13.53,False,Spring
S3,2023-10-29,17.5,79.48,3.49,0.86,False,Spring
S3,2023-10-30,28.92,12.37,4.52,67.04,True,Spring
S3,2023-10-31,18.0,25.49,9.24,61.95,False,Spring
S3,2023-11-01,21.01,28.82,12.7,20.94,False,Spring
S3,2023-11-02,35.26,24.89,5.15,55.3,True,Spring
S3,2023-11-03,22.51,27.66,8.96,81.25,True,Spring
S3,2023-11-04,39.9,86.3,6.34,24.31,True,Spring
S3,2023-11-05,24.36,66.23,11.62,27.79,True,Spring
S3,2023-11-06,31.46,84.1,11.51,88.97,False,Spring
S3,2023-11-07,16.68,12.72,3.88,84.33,False,Spring
S3,2023-11-08,41.18,75.69,9.23,2.7,True,Spring
S3,2023-11-09,9.17,29.56,17.82,84.55,False,Spring
S3,2023-11-10,23.86,14.08,16.02,81.64,True,Spring
S3,2023-11-11,44.75,32.45,13.15,37.72,False,Spring
S3,2023-11-12,7.53,47.92,19.39,29.97,False,Spring
S3,2023-11-13,28.57,26.79,0.73,45.52,False,Spring
S3,2023-11-14,34.83,18.88,0.3,7.24,True,Spring
S3,2023-11-15,14.1,86.4,14.88,62.09,False,Spring
S3,2023-11-16,17.29,36.2,18.27,33.81,False,Spring
S3,2023-11-17,41.47,66.9,14.3,74.18,False,Spring
S3,2023-11-18,44.28,80.43,8.11,20.43,False,Spring
S3,2023-11-19,29.65,57.37,12.89,86.95,True,Spring
S3,2023-11-20,16.6,52.83,1.95,30.88,True,Spring
S3,2023-11-21,44.42,57.29,7.73,4.96,False,Spring
S3,2023-11-22,27.55,40.77,16.84,74.16,False,Spring
S3,2023-11-23,24.94,72.29,5.46,22.64,True,Spring
S3,2023-11-24,37.11,13.52,4.84,47.41,False,Spring
S3,2023-11-25,22.88,33.83,6.74,62.24,True,Spring
S3,2023-11-26,22.02,48.54,19.94,14.81,True,Spring
S3,2023-11-27,41.6,51.4,15.77,88.83,True,Spring
S3,2023-11-28,5.45,18.73,17.82,92.35,True,Spring
S3,2023-11-29,29.82,36.11,5.87,33.23,True,Spring
S3,2023-11-30,36.78,52.87,4.05,69.89,False,Spring
S3,2023-12-01,13.38,70.74,16.24,12.98,False,Summer
S3,2023-12-02,5.42,16.42,16.08,1.1,True,Summer
S3,2023-12-03,21.35,27.24,11.27,8.8,True,Summer
S3,2023-12-04,18.52,48.16,7.88,79.42,False,Summer
S3,2023-12-05,29.22,89.91,1.6,20.18,True,Summer
S3,2023-12-06,12.89,38.71,7.88,8.45,False,Summer
S3,2023-12-07,31.6,71.15,14.94,26.71,False,Summer
S3,2023-12-08,20.78,52.93,19.5,95.37,False,Summer
S3,2023-12-09,8.66,45.69,10.72,86.04,False,Summer
S3,2023-12-10,31.2,62.82,10.79,31.28,False,Summer
S3,2023-12-11,14.14,15.53,11.77,57.49,True,Summer
S3,2023-12-12,12.94,24.7,5.87,24.77,True,Summer
S3,2023-12-13,44.92,35.87,15.81,15.23,False,Summer
S3,2023-12-14,22.36,64.13,8.37,2.71,True,Summer
S3,2023-12-15,34.74,87.84,6.71,38.72,False,Summer
S3,2023-12-16,8.29,45.74,6.68,98.63,False,Summer
S3,2023-12-17,26.72,22.77,6.89,10.91,True,Summer
S3,2023-12-18,7.71,30.37,11.86,57.08,False,Summer
S3,2023-12-19,16.05,17.07,12.48,18.72,False,Summer
S3,2023-12-20,5.1,35.8,8.33,99.14,False,Summer
S3,2023-12-21,30.61,19.09,11.66,34.13,False,Summer
S3,2023-12-22,28.64,60.62,1.18,97.97,True,Summer
S3,2023-12-23,8.07,53.54,6.42,68.54,False,Summer
S3,2023-12-24,9.9,31.85,18.21,26.64,True,Summer
S3,2023-12-25,7.23,23.34,1.58,8.5,False,Summer
S3,2023-12-26,42.0,77.8,1.55,93.52,False,Summer
S3,2023-12-27,28.6,66.64,13.53,86.93,False,Summer
S3,2023-12-28,10.25,76.6,10.41,9.82,False,Summer
S3,2023-12-29,22.6,75.89,2.52,97.11,True,Summer
S3,2023-12-30,24.02,55.95,7.29,52.53,False,Summer
S3,2023-12-31,21.58,75.42,12.34,12.86,True,Summer
S3,2024-01-01,29.41,24.94,17.1,41.1,False,Summer
S3,2024-01-02,42.07,55.01,3.74,27.63,False,Summer
S3,2024-01-03,29.92,51.83,14.67,94.16,True,Summer
S3,2024-01-04,36.03,76.74,17.27,52.39,False,Summer
S3,2024-01-05,18.56,20.61,18.41,6.33,False,Summer
S3,2024-01-06,27.79,12.52,1.31,69.44,False,Summer
S3,2024-01-07,36.0,18.97,12.91,62.77,False,Summer
S3,2024-01-08,30.3,42.1,12.83,14.33,False,Summer
S3,2024-01-09,38.19,19.71,9.68,17.27,False,Summer
S3,2024-01-10,21.97,58.68,11.07,95.14,False,Summer
S3,2024-01-11,20.08,62.77,16.75,24.62,True,Summer
S3,2024-01-12,35.16,49.22,11.09,67.92,False,Summer
S3,2024-01-13,19.4,65.88,13.52,23.6,False,Summer
S3,2024-01-14,8.93,78.1,3.83,9.02,False,Summer
S3,2024-01-15,32.45,78.76,7.81,9.72,False,Summer
S3,2024-01-16,30.85,71.09,19.18,98.0,False,Summer
S3,2024-01-17,6.06,62.52,6.94,57.7,True,Summer
S3,2024-01-18,20.67,85.94,10.77,6.89,False,Summer
S3,2024-01-19,17.75,68.8,10.48,40.99,True,Summer
S3,2024-01-20,10.88,53.92,3.99,41.91,False,Summer
S3,2024-01-21,21.15,42.83,0.81,73.49,False,Summer
S3,2024-01-22,20.36,45.36,12.14,15.22,False,Summer
S3,2024-01-23,20.94,34.3,2.19,72.04,True,Summer
S3,2024-01-24,23.29,42.54,18.45,49.73,True,Summer
S3,2024-01-25,18.56,17.33,9.21,15.17,False,Summer
S3,2024-01-26,34.17,87.46,15.64,4.14,False,Summer
S3,2024-01-27,39.63,83.61,6.15,62.3,False,Summer
S3,2024-01-28,9.87,80.32,12.65,44.12,False,Summer
S3,2024-01-29,29.19,68.48,17.29,4.53,False,Summer
S3,2024-01-30,44.68,11.48,1.6,29.15,False,Summer
S3,2024-01-31,43.2,51.47,19.0,52.98,True,Summer
S3,2024-02-01,13.99,31.41,2.02,91.42,True,Summer
S3,2024-02-02,38.89,89.4,10.13,67.07,False,Summer
S3,2024-02-03,30.18,30.61,8.5,70.91,True,Summer
S3,2024-02-04,33.4,16.87,15.51,57.28,False,Summer
S3,2024-02-05,5.45,32.7,15.81,77.27,True,Summer
S3,2024-02-06,35.91,88.87,9.22,53.81,False,Summer
