building_size,num_floors,num_occupants,insulation_quality,window_type,hvac_efficiency,lighting_efficiency,appliance_efficiency,water_heating_efficiency,renewable_energy,energy_kwh,outdoor_temp,humidity,season,possibility_of_rain
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1307608,8.34,42.33,Autumn,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2243464,12.22,58.3,Autumn,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4730236,22.53,85.5,Autumn,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5359768,25.14,58.8,Autumn,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.3261328,16.44,85.6,Autumn,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.9662776,42.98,20.56,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8608731999999994,38.61,85.01,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4899076,23.23,21.32,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6312508,29.09,23.87,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1090528,7.44,50.18,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4356376,20.98,62.81,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8886112,39.76,40.66,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.582046,27.05,40.57,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1782772,10.31,78.59,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4339492,20.91,35.15,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8020203999999995,36.17,22.5,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.548278,25.65,52.61,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4732648,22.54,30.93,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7904428,35.69,35.76,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1271428,8.19,82.6,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6380044,29.37,45.67,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.059848,5.4,53.09,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1401676,8.73,25.81,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8577376,38.48,51.09,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8008144,36.12,21.66,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.33361,16.75,63.39,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.3490467999999995,17.39,87.96,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4846012,23.01,52.98,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6722547999999997,30.79,43.36,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7516096,34.08,80.26,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5171632,24.36,17.2,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5950708,27.59,16.73,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2397832,12.86,37.39,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.0748023999999994,6.02,78.63,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2713803999999995,14.17,53.79,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5383887999999994,25.24,58.93,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6346275999999995,29.23,46.57,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.326374,16.45,67.77,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7118116,32.43,12.42,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4088644,19.87,32.59,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5215047999999998,24.54,30.04,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8632851999999995,38.71,23.22,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.076732,6.1,54.98,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.604236399999999,27.97,68.15,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1353436,8.53,83.6,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2325471999999995,12.56,73.21,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2484664,13.22,77.52,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.9436047999999992,42.04,53.39,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1404087999999994,8.74,53.64,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6840736,31.28,43.31,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4520392,21.66,39.26,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,3.0094524,44.77,65.55,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8483308,38.09,45.36,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4956963999999995,23.47,30.46,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.772594,34.95,89.94,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2470192,13.16,84.56,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.602547999999999,27.9,55.11,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8307232,37.36,12.06,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.14668,9.0,62.95,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.3365043999999995,16.87,86.76,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.9083896,40.58,36.1,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6334216,29.18,48.01,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.510892,24.1,42.33,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4247836,20.53,66.24,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.0938571999999995,6.81,41.98,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6705664,30.72,81.25,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1773124,10.27,30.61,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4197184,20.32,35.69,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.210598,11.65,15.19,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.0933748,6.79,54.13,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.263662,13.85,47.95,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8820988,39.49,73.78,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.563956,26.3,56.21,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7448559999999995,33.8,58.7,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7101231999999995,32.36,40.04,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1449916,8.93,57.23,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1020579999999995,7.15,57.71,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6396928,29.44,78.92,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5142688,24.24,71.99,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.965554,42.95,67.87,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1247308,8.09,12.78,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.9223791999999995,41.16,36.61,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5174044,24.37,29.08,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1941964,10.97,67.87,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6681544,30.62,81.79,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2048092,11.41,10.14,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7458208,33.84,77.75,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.163564,9.7,68.38,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.19492,11.0,76.85,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5439364,25.47,20.88,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.705058,32.15,38.36,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8854755999999995,39.63,43.6,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4264719999999995,20.6,44.88,Winter,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.105676,7.3,33.08,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4706116,22.43,22.23,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,3.0051108,44.59,19.17,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.706264,32.2,27.34,Winter,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.681420399999999,31.17,11.48,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7803124,35.27,76.99,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.9720664,43.22,60.23,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.0550239999999995,5.2,66.69,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.1174948,7.79,73.51,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5381475999999994,25.23,14.52,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2062564,11.47,84.34,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.8502604,38.17,10.87,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4546923999999994,21.77,59.69,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6539236,30.03,15.73,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.723148,32.9,87.46,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.143062,8.85,48.97,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.495214,23.45,80.44,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7663228,34.69,78.4,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.3355396,16.83,13.56,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.574086399999999,26.72,29.7,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5284995999999995,24.83,56.67,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7904428,35.69,70.96,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.5974827999999994,27.69,81.72,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.6367983999999995,29.32,78.26,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.7812771999999994,35.31,18.54,Spring,True
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.2670387999999995,13.99,42.43,Spring,False
152,2,5,0.88,double-pane,0.6,0.91,0.8,0.98,0.04,2.4110352,19.96,60.18,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4867584,15.58,56.19,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.2378816,36.17,70.79,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.2021312,35.19,22.7,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.2324096,36.02,31.55,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.31376,38.25,14.32,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8708928,26.11,45.8,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2828352,9.99,58.3,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.0850304,31.98,46.82,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2872128000000003,10.11,74.06,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2872128000000003,10.11,47.29,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.996384,29.55,52.2,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.1496,33.75,58.24,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.961728000000001,28.6,65.4,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.2586752,36.74,48.34,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.5264384,44.08,17.89,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.0459968,30.91,78.54,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.3312704,38.73,40.79,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6542016,20.17,39.56,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2354112000000006,8.69,76.4,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8351424,25.13,60.02,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9062784,27.08,86.67,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4823808000000005,15.46,32.78,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4827456000000003,15.47,31.62,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3776832000000003,12.59,44.98,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.7344576,22.37,16.21,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.238976,36.2,80.76,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2999808,10.46,31.89,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.44736,14.5,62.13,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.3177728,38.36,12.27,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.278374400000001,37.28,57.13,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.3228800000000005,38.5,57.65,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9770496,29.02,30.91,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5863488,18.31,31.67,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2956032,10.34,82.86,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.124064000000001,33.05,87.54,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5925504000000004,18.48,77.55,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4842048,15.51,64.75,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.684844800000001,21.01,28.82,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5046336000000005,16.07,83.75,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3346368,11.41,67.9,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6961536000000006,21.32,16.63,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.519872,43.9,55.35,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2434368,8.91,51.18,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.1419392,33.54,75.52,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.4866752000000005,42.99,62.08,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.22848,8.5,61.9,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.490323200000001,43.09,49.24,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.55088,44.75,32.45,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9369216,27.92,47.77,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.307193600000001,38.07,23.71,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5181312000000005,16.44,32.41,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.7457664,22.68,87.61,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.257664000000001,9.3,65.16,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3163968,10.91,72.01,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6341376,19.62,69.52,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.243072,8.9,80.21,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.1572608,33.96,69.6,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.1124736000000004,5.32,79.91,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.923424,27.55,40.77,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2343168,8.66,87.64,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.4250240000000005,41.3,76.42,Spring,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3623616,12.17,55.72,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5710272000000005,17.89,31.26,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6987072,21.39,51.77,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9445824,28.13,42.29,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.295968,10.35,67.87,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9150336,27.32,82.3,Spring,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.0485504,30.98,67.66,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.1234176,5.62,46.86,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.89424,26.75,62.81,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.615168,19.1,40.64,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.520601600000001,43.92,80.58,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8187264,24.68,23.0,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8154432,24.59,25.37,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.287859200000001,37.54,26.48,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4174464,13.68,25.56,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.832224,25.05,63.99,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9511488,28.31,29.17,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.075910400000001,31.73,15.45,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3769536,12.57,70.22,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.7340928,22.36,64.13,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.1380096,6.02,41.14,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.888038400000001,26.58,55.87,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.1967424,7.63,21.66,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.220371200000001,35.69,74.66,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5775936,18.07,75.03,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.4728128,42.61,64.74,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6432576,19.87,78.46,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.7260672000000006,22.14,15.39,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.1813376,34.62,23.06,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.423929600000001,41.27,41.38,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6731712,20.69,16.88,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.2677952,36.99,78.23,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9128448,27.26,15.06,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3207744000000003,11.03,82.48,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4944192,15.79,52.49,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8417088,25.31,87.78,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.2758208,37.21,44.11,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2791872,9.89,18.33,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.241529600000001,36.27,28.95,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.378329600000001,40.02,31.19,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.6476352,19.99,67.35,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8752704,26.23,34.71,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8730816,26.17,72.54,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.7931904,23.98,77.28,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.4640576,42.37,74.07,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4845696000000004,15.52,32.65,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5407488000000003,17.06,31.28,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2124288,8.06,56.11,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.4819328,42.86,49.77,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4685184,15.08,34.2,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.175136,34.45,89.66,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.8544768,25.66,42.89,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4429824000000004,14.38,67.12,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4407936,14.32,38.46,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.0999872,32.39,44.55,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5659200000000006,17.75,68.8,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.3153024000000006,10.88,53.92,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.1748544000000005,7.03,66.91,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.4626816,14.92,57.25,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.9194112,27.44,32.09,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.0514688,31.06,78.48,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.5115648,16.26,15.6,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,3.2773632,9.84,18.65,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.3776,40.0,50.06,Summer,True
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.4987136,43.32,37.85,Summer,False
320,1,5,0.93,triple-pane,0.64,0.99,0.83,0.76,0.67,4.277644800000001,37.26,40.8,Summer,False
